team1_sr,team2_sr,team1_econ,team2_econ,team1_bat_avg,team2_bat_avg,team1_bowl_avg,team2_bowl_avg,team1_is_home,team2_is_home,toss_winner_is_team1,toss_decision_bat,team1_h2h_win_pct,team1_last5_wins,team2_last5_wins,team1_venue_winrate,team2_venue_winrate,team1_chase_winrate,team2_chase_winrate,team1_death_econ,team2_death_econ,sr_diff,econ_diff,form_diff,team1_encoded,team2_encoded,team1_matchup_strength,team2_matchup_strength,team1_depth,team2_depth,target,season,match_id
119.08646003262642,123.17666126418152,7.0664451827242525,7.519607843137255,24.333333333333332,26.20689655172414,25.321428571428573,31.958333333333332,1,0,1,1,0.5,0.6666666666666666,0.0,1.0,0.5,0.0,0.0,0.0,0.0,-4.090201231555099,0.45316266041300235,0.6666666666666666,3,5,123.58113863042644,138.25644047093795,100.84005376344086,180.0,0,2008,335997
125.08090614886731,126.63398692810458,7.182266009852217,7.096247960848287,26.655172413793103,25.0,25.137931034482758,22.65625,1,0,0,0,0.5,0.6666666666666666,0.25,1.0,0.5,1.0,0.0,0.0,0.0,-1.5530807792372627,-0.08601804900392995,0.41666666666666663,1,8,140.36721484261383,142.79267011086512,170.0,114.81481481481482,1,2008,335998
126.6773162939297,129.0529695024077,7.6895999999999995,7.587662337662337,24.03030303030303,25.93548387096774,23.558823529411764,23.606060606060606,1,0,0,0,0.5,0.25,0.5,0.0,0.5,0.0,0.0,0.0,0.0,-2.375653208477999,-0.10193766233766244,-0.25,9,6,136.4334656668222,123.51326696481735,102.70833333333333,150.0,0,2008,335999
127.55905511811024,128.59399684044234,8.363047001620746,7.73941368078176,27.93103448275862,31.307692307692307,26.060606060606062,22.62857142857143,1,0,1,1,0.5,0.75,0.5,1.0,0.5,0.6666666666666666,1.0,0.0,0.0,-1.034941722332107,-0.6236333208389864,0.25,7,3,145.64924300590815,138.09581319653765,127.27272727272727,95.42682926829269,1,2008,336000
124.32432432432432,142.88025889967636,8.142857142857142,8.907317073170733,26.96551724137931,35.32,26.967741935483872,33.81481481481482,1,0,1,1,0.5,1.0,0.75,1.0,0.5,1.0,1.0,0.0,0.0,-18.55593457535204,0.7644599303135902,0.25,0,1,124.4446863499635,128.19308031441776,121.42857142857143,130.0,0,2008,336001
142.08809135399673,147.25806451612902,8.1256038647343,8.54516129032258,31.107142857142858,41.5,28.033333333333335,28.483870967741936,1,0,1,1,0.5,0.6,0.4,0.6666666666666666,0.5,0.5,0.6666666666666666,0.0,0.0,-5.169973162132294,0.41955742558828035,0.19999999999999996,6,3,149.25624719800388,125.97940822348758,187.03125,112.76041666666666,1,2008,336003
148.26388888888889,137.43589743589743,7.708799999999999,7.341977309562399,37.130434782608695,29.77777777777778,26.766666666666666,25.166666666666668,1,0,0,0,0.5,0.2,0.2,0.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,10.827991452991455,-0.3668226904376004,0.0,8,9,125.67496536509958,133.9310221643965,148.18978571100814,84.28030303030303,1,2008,336034
125.64543889845095,128.49829351535834,6.824503311258278,7.0634146341463415,25.17241379310345,28.96153846153846,23.689655172413794,25.857142857142858,0,0,0,0,0.5,0.2,0.8,0.0,0.5,0.5,0.0,0.0,0.0,-2.8528546169073934,0.23891132288806372,-0.6000000000000001,5,1,134.06891827072593,131.24515594603807,154.4765406162465,117.99242424242424,1,2008,336004
130.58419243986253,124.79740680713127,6.848684210526316,7.001652892561983,29.23076923076923,26.551724137931036,20.41176470588235,21.393939393939394,0,1,1,1,0.5,0.8,0.8,0.5,1.0,0.6666666666666666,1.0,0.0,0.0,5.786785632731267,0.1529686820356675,0.0,0,7,121.52574074376807,127.76856700704832,76.2987012987013,130.0,0,2008,336005
136.4975450081833,138.00978792822184,7.472817133443162,7.79504132231405,33.36,35.25,20.43243243243243,23.818181818181817,1,0,0,0,0.5,0.4,0.8,0.25,0.5,0.5,0.6666666666666666,0.0,0.0,-1.5122429200385454,0.3222241888708872,-0.4,8,6,149.71378663611685,139.24862009341985,45.625,82.5,0,2008,336006
139.02027027027026,135.84589614740366,8.12736660929432,8.27054794520548,37.40909090909091,31.192307692307693,26.233333333333334,32.2,1,0,0,0,0.5,0.6,0.2,0.6666666666666666,0.5,1.0,0.25,0.0,0.0,3.1743741228665954,0.14318133591116045,0.39999999999999997,0,9,118.95836763032145,129.0165296245077,142.874649859944,333.33333333333337,0,2008,336007
126.16666666666667,133.5559265442404,7.287162162162161,7.921232876712329,29.115384615384617,28.571428571428573,24.79310344827586,28.555555555555557,0,0,0,0,0.5,1.0,0.4,0.5,0.5,1.0,0.0,0.0,0.0,-7.3892598775737355,0.6340707145501678,0.6,7,5,132.12226291908829,128.41463915461443,98.1060606060606,85.71428571428571,0,2008,336008
123.08943089430895,122.55389718076286,6.919354838709678,7.149152542372882,31.541666666666668,28.423076923076923,21.666666666666668,23.433333333333334,1,0,0,0,1.0,0.6,0.4,1.0,0.5,1.0,0.5,0.0,0.0,0.5355337135460871,0.22979770366320373,0.19999999999999996,1,0,128.19308031441776,124.4446863499635,150.0,134.66666666666666,0,2008,336009
117.40558292282431,125.85924713584289,6.616216216216216,6.8137432188065095,37.63157894736842,48.0625,19.741935483870968,19.625,1,0,1,1,1.0,0.2,0.2,0.5,0.5,0.0,0.4,0.0,0.0,-8.453664213018584,0.19752700259029332,0.0,3,8,143.46699293795623,135.36108722156428,129.26839464882943,133.33333333333331,1,2008,336010
129.4407894736842,131.14754098360655,6.894075403949731,6.998191681735985,43.72222222222222,44.44444444444444,22.06896551724138,20.15625,0,1,0,0,0.0,0.4,0.8,0.5,1.0,0.0,0.75,0.0,0.0,-1.7067515099223556,0.10411627778625387,-0.4,9,7,142.35482009207524,113.91277531235697,69.12878787878788,130.0,0,2008,336011
123.94822006472492,133.92568659127625,6.773139745916516,7.2039151712887435,31.916666666666668,34.541666666666664,24.88,27.25925925925926,1,0,0,0,1.0,0.4,1.0,0.5,0.5,0.6666666666666666,0.75,0.0,0.0,-9.977466526551325,0.4307754253722278,-0.6,0,6,133.94371343968606,135.95264351615236,88.81578947368422,99.80914918414918,1,2008,336013
136.03896103896105,124.83870967741935,7.32899022801303,7.141414141414141,32.23076923076923,24.1875,30.0,32.13636363636363,0,1,1,1,1.0,0.2,0.4,0.5,0.0,0.3333333333333333,0.0,0.0,0.0,11.200251361541703,-0.1875760865988889,-0.2,3,9,137.55147063689512,137.5259969112442,323.33333333333337,96.48358585858585,1,2008,336014
130.4,127.92937399678972,7.172774869109948,7.4525139664804465,24.696969696969695,24.151515151515152,25.37037037037037,24.703703703703702,0,1,0,0,1.0,0.4,0.8,0.5,1.0,0.8,0.8,0.0,0.0,2.4706260032102847,0.2797390973704985,-0.4,1,7,137.02148395468424,121.90194461188361,141.3095238095238,94.99771062271063,0,2008,336015
124.47999999999999,132.90529695024077,7.858998144712431,7.715867158671587,22.88235294117647,24.352941176470587,27.153846153846153,22.483870967741936,0,1,1,1,0.0,0.2,0.8,0.5,0.75,0.0,0.6666666666666666,0.0,0.0,-8.425296950240778,-0.14313098604084384,-0.6000000000000001,8,6,149.71378663611685,139.24862009341985,92.75262780697564,130.0,0,2008,336016
127.6872964169381,133.8709677419355,8.010416666666666,7.96422182468694,30.153846153846153,28.620689655172413,32.041666666666664,24.733333333333334,1,0,1,1,0.5,0.4,0.4,0.6666666666666666,0.5,0.5,0.6666666666666666,0.0,0.0,-6.183671324997391,-0.04619484197972579,0.0,3,1,127.57224973041295,150.78713915023795,94.44444444444446,115.36226930963774,1,2008,336017
134.25774877650898,123.20261437908498,7.8647342995169085,7.271844660194175,31.653846153846153,29.0,27.133333333333333,27.74074074074074,0,1,0,0,1.0,0.4,0.6,0.5,0.0,0.75,0.25,0.0,0.0,11.055134397423998,-0.5928896393227339,-0.19999999999999996,0,5,123.04066252615249,130.24915396031844,36.59003831417624,130.0,0,2008,336018
124.22258592471358,124.8780487804878,7.178743961352657,7.412903225806452,28.11111111111111,25.6,25.620689655172413,25.533333333333335,1,0,0,0,1.0,0.2,0.2,0.6666666666666666,0.5,0.5714285714285714,0.4,0.0,0.0,-0.6554628557742177,0.23415926445379487,0.0,1,9,124.69009127779616,134.8374460613203,200.0,133.82936507936506,1,2008,336020
122.42225859247135,122.89156626506023,7.184590690208668,6.780096308186196,22.666666666666668,27.46153846153846,23.3125,24.275862068965516,0,1,0,0,0.0,0.6,0.8,0.5,0.5,0.5,0.4,0.0,0.0,-0.46930767258888295,-0.404494382022472,-0.20000000000000007,3,5,123.58113863042644,138.25644047093795,62.5,130.0,0,2008,336021
126.94300518134716,120.45060658578856,7.021069692058347,6.996644295302014,28.26923076923077,25.74074074074074,24.066666666666666,23.96551724137931,1,0,1,1,0.0,0.2,0.8,0.75,0.5,0.0,0.75,0.0,0.0,6.492398595558598,-0.024425396756333484,-0.6000000000000001,1,6,131.69681352033794,137.59202881501696,50.0,287.5,0,2008,336022
123.30434782608694,138.38209982788297,6.711185308848081,7.046632124352332,29.541666666666668,34.95652173913044,22.333333333333332,20.0,1,0,0,0,1.0,0.8,0.2,1.0,0.5,0.6666666666666666,0.0,0.0,0.0,-15.077752001796028,0.33544681550425093,0.6000000000000001,7,8,120.91971226875386,118.07565319503941,130.0,87.268962510898,1,2008,336023
143.62745098039215,139.05996758508914,7.868512110726644,7.69811320754717,35.16,29.586206896551722,22.294117647058822,22.0,0,1,0,0,0.0,1.0,0.2,0.5,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,4.5674833953030145,-0.17039890317947393,0.8,5,9,130.3235312090062,128.92823296603177,136.1312134502924,120.67765567765568,1,2008,336024
141.48760330578511,145.6810631229236,7.7384105960264895,7.592039800995025,37.21739130434783,39.86363636363637,21.054054054054053,19.075,1,0,1,1,0.0,0.6,0.4,0.75,0.5,0.6,0.6,0.0,0.0,-4.193459817138489,-0.14637079503146477,0.19999999999999996,3,0,140.3161884985646,122.59254061652769,68.05555555555556,130.0,0,2008,336025
123.63636363636363,127.31788079470199,6.872727272727273,7.7612903225806456,27.703703703703702,29.576923076923077,18.72972972972973,25.0625,1,0,0,0,0.0,0.2,0.2,0.2,0.5,0.3333333333333333,0.0,0.0,0.0,-3.681517158338366,0.8885630498533725,0.0,8,1,142.79267011086512,140.36721484261383,73.76849894291755,149.12280701754386,0,2008,336026
123.19327731092437,127.86885245901641,6.64,7.03960396039604,30.541666666666668,26.896551724137932,16.6,20.91176470588235,1,0,0,0,0.0,0.6,0.8,0.6,0.5,0.4,0.8333333333333334,0.0,0.0,-4.675575148092037,0.39960396039603996,-0.20000000000000007,3,7,138.09581319653765,145.64924300590815,113.58622994652407,208.75,0,2008,336027
138.22075782537067,127.51235584843492,7.235584843492586,7.026578073089701,36.47826086956522,27.642857142857142,22.181818181818183,20.735294117647058,0,1,0,0,1.0,0.8,1.0,0.5,0.6666666666666666,0.8,0.5,0.0,0.0,10.708401976935747,-0.20900677040288507,-0.19999999999999996,6,5,132.8800595100879,155.5730102648693,58.333333333333336,110.56737588652481,1,2008,336028
147.1264367816092,138.30845771144277,8.0,7.485530546623794,44.8,37.90909090909091,28.551724137931036,24.25,0,1,1,1,0.0,0.0,0.6,0.5,0.6,0.0,0.6666666666666666,0.0,0.0,8.817979070166416,-0.514469453376206,-0.6,8,0,124.8348773271172,130.12337197623904,72.47162022703819,67.08333333333333,1,2008,336029
144.65195246179968,135.1027397260274,7.453957996768982,7.592233009708738,37.04347826086956,31.56,24.03125,26.066666666666666,0,1,0,0,0.0,0.2,0.8,0.5,0.8,0.0,0.6,0.0,0.0,9.549212735772272,0.13827501293975608,-0.6000000000000001,9,6,136.4334656668222,123.51326696481735,45.0,120.77294685990339,0,2008,336031
134.40134907251263,134.40677966101694,7.399328859060403,7.318791946308725,31.88,33.041666666666664,22.272727272727273,22.03030303030303,0,1,0,0,1.0,0.8,0.4,0.5,0.6,0.75,0.25,0.0,0.0,-0.005430588504310663,-0.08053691275167818,0.4,5,1,134.06891827072593,131.24515594603807,95.6140350877193,131.11111111111111,0,2008,336032
147.88990825688074,133.01343570057583,7.848837209302325,7.642585551330798,44.77777777777778,25.666666666666668,19.852941176470587,23.103448275862068,0,1,1,1,1.0,0.8,0.6,0.5,0.5,0.8571428571428571,0.5714285714285714,0.0,0.0,14.876472556304918,-0.206251657971527,0.20000000000000007,7,0,127.76856700704832,121.52574074376807,110.0,103.25,1,2008,336033
134.24,142.5182481751825,7.5,8.239520958083832,31.074074074074073,28.925925925925927,17.023809523809526,20.235294117647058,0,1,1,1,1.0,0.8,0.4,0.5,0.5,0.6666666666666666,0.3333333333333333,0.0,0.0,-8.278248175182483,0.7395209580838316,0.4,6,3,149.25624719800388,125.97940822348758,105.59210526315789,81.8560606060606,0,2008,336035
140.61930783242258,130.14705882352942,8.381852551984876,7.887378640776699,32.166666666666664,29.5,21.735294117647058,19.34285714285714,1,0,1,1,0.0,0.0,0.2,0.0,0.5,0.2857142857142857,0.2857142857142857,0.0,0.0,10.472249008893158,-0.49447391120817663,-0.2,9,8,133.9310221643965,125.67496536509958,92.52450980392156,228.57142857142858,0,2008,336002
126.84887459807075,132.35294117647058,7.391003460207613,7.359861591695502,27.20689655172414,32.4,18.256410256410255,20.257142857142856,0,1,0,0,1.0,0.6,1.0,0.5,1.0,0.6,0.875,0.0,0.0,-5.504066578399829,-0.03114186851211098,-0.4,5,7,128.41463915461443,132.12226291908829,131.21031746031747,83.33333333333333,0,2008,336036
129.62328767123287,128.2793867120954,7.218274111675127,6.575488454706927,39.8421052631579,31.375,19.75,15.425,1,0,1,1,1.0,0.0,0.4,0.0,0.5,0.25,0.5,0.0,0.0,1.3439009591374713,-0.6427856569681998,-0.4,9,0,129.0165296245077,118.95836763032145,124.7704081632653,150.0,0,2008,336037
140.5128205128205,138.6206896551724,8.263772954924875,8.15798319327731,37.36363636363637,42.31578947368421,28.448275862068964,26.966666666666665,1,0,0,0,1.0,0.4,0.4,0.16666666666666666,0.5,0.375,0.42857142857142855,0.0,0.0,1.892130857648084,-0.10578976164756426,0.0,8,5,138.29818832799202,136.05547354880173,88.4469696969697,130.0,0,2008,336012
139.59390862944164,133.38788870703763,8.29382303839733,8.310679611650485,37.5,35.43478260869565,25.875,30.571428571428573,1,0,0,0,0.0,0.8,1.0,0.8333333333333334,0.5,0.8333333333333334,0.8888888888888888,0.0,0.0,6.2060199224040105,0.016856573253155815,-0.19999999999999996,6,7,130.99245079957748,143.03026767047038,130.0,110.97744360902256,1,2008,336019
128.4313725490196,128.33876221498372,7.93322203672788,8.298507462686567,35.72727272727273,31.52,31.68,33.36,0,0,0,0,0.5,0.8,0.6,0.5,0.5,0.75,0.4,0.0,0.0,0.09261033403589636,0.36528542595868707,0.20000000000000007,7,1,121.90194461188361,137.02148395468424,158.92857142857142,64.03846153846155,1,2008,336038
137.33108108108107,131.65829145728642,8.194630872483222,7.903171953255426,50.8125,43.666666666666664,32.56,31.56,0,0,1,1,0.0,0.8,0.4,1.0,0.0,0.5714285714285714,0.5555555555555556,0.0,0.0,5.6727896237946425,-0.29145891922779565,0.4,6,0,135.95264351615236,133.94371343968606,104.92141300964832,130.0,0,2008,336039
146.90117252931321,146.23115577889448,8.935323383084578,8.636510500807754,46.1578947368421,39.68181818181818,34.53846153846154,27.0,0,0,0,0,0.0,0.6,0.8,0.5,0.0,0.6,0.8,0.0,0.0,0.6700167504187391,-0.2988128822768239,-0.20000000000000007,0,7,121.52574074376807,127.76856700704832,185.87301587301587,134.8611111111111,0,2008,336040
152.30263157894737,148.50993377483442,8.633440514469452,8.353697749196142,37.04,39.0,24.86111111111111,24.742857142857144,0,0,0,0,0.5,0.4,0.4,0.5,0.5,0.5,0.6,0.0,0.0,3.7926978041129473,-0.2797427652733102,0.0,5,0,130.24915396031844,123.04066252615249,131.66666666666666,55.55555555555555,1,2009,392181
145.5592105263158,147.79771615008158,8.003305785123967,8.603588907014682,32.77777777777778,34.84615384615385,25.21875,29.3,0,0,1,1,0.0,0.4,0.8,0.5,0.5,0.2,0.8,0.0,0.0,-2.238505623765775,0.6002831218907154,-0.4,8,7,118.07565319503941,120.91971226875386,44.375,75.6060606060606,1,2009,392182
139.67213114754097,151.71849427168576,7.1980033277870215,7.50498338870432,34.08,40.30434782608695,20.6,23.53125,0,0,0,0,1.0,0.6,0.6,0.5,0.5,0.8571428571428571,0.3333333333333333,0.0,0.0,-12.04636312414479,0.3069800609172981,0.0,6,1,137.59202881501696,131.69681352033794,140.27777777777777,130.0,0,2009,392183
133.33333333333331,135.36977491961414,7.058236272878536,7.250814332247558,27.6,26.3125,22.806451612903224,20.61111111111111,0,0,1,1,1.0,0.4,0.0,0.5,0.5,0.5,0.0,0.0,0.0,-2.03644158628083,0.19257805936902184,0.4,3,9,137.55147063689512,137.5259969112442,113.19444444444446,130.0,0,2009,392184
129.6474358974359,125.0,6.980392156862745,7.670510708401976,24.515151515151516,22.142857142857142,18.736842105263158,23.515151515151516,0,0,1,1,0.5,0.4,0.6,0.5,0.5,0.5,0.3333333333333333,0.0,0.0,4.647435897435912,0.6901185515392312,-0.19999999999999996,0,8,130.12337197623904,124.8348773271172,131.60919540229887,96.23015873015873,1,2009,392185
122.4755700325733,129.54545454545453,7.602739726027398,7.786184210526316,24.258064516129032,23.470588235294116,21.764705882352942,23.90909090909091,0,0,0,0,0.5,0.4,0.2,0.5,0.5,0.75,0.42857142857142855,0.0,0.0,-7.069884512881231,0.18344448449891804,0.2,6,3,149.25624719800388,125.97940822348758,85.04464285714286,130.0,0,2009,392186
123.72881355932203,120.13422818791946,7.497470489038786,6.977701543739279,25.17241379310345,25.571428571428573,24.7,19.941176470588236,0,0,1,1,0.0,0.2,0.6,1.0,1.0,0.2222222222222222,0.3,0.0,0.0,3.594585371402573,-0.5197689452995071,-0.39999999999999997,9,8,133.9310221643965,125.67496536509958,111.0576923076923,111.05158730158729,1,2009,392188
132.62642740619904,131.986531986532,8.45016077170418,8.109149277688603,23.91176470588235,25.29032258064516,28.258064516129032,24.764705882352942,0,0,0,0,1.0,0.6,0.4,0.0,0.0,0.6666666666666666,0.5,0.0,0.0,0.6398954196670559,-0.34101149401557684,0.19999999999999996,7,3,145.64924300590815,138.09581319653765,179.95014245014247,105.63725490196077,0,2009,392190
120.94594594594594,120.67796610169492,7.806020066889632,7.1980033277870215,21.058823529411764,22.967741935483872,25.933333333333334,21.205882352941178,0,0,1,1,0.5,0.6,0.6,0.5,0.5,0.42857142857142855,0.5454545454545454,0.0,0.0,0.2679798442510162,-0.6080167391026103,0.0,1,0,128.19308031441776,124.4446863499635,125.92592592592592,119.0427559912854,1,2009,392189
130.2170283806344,127.56302521008402,8.645056726094003,8.679611650485437,22.285714285714285,22.323529411764707,29.633333333333333,30.82758620689655,0,0,1,1,0.0,0.4,0.2,0.5,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,2.654003170550368,0.03455492439143448,0.2,8,6,149.71378663611685,139.24862009341985,35.8974358974359,100.0,0,2009,392191
129.57983193277312,134.1176470588235,8.116504854368932,8.351612903225806,22.676470588235293,25.741935483870968,29.857142857142858,30.821428571428573,0,0,1,1,0.5,0.4,0.4,0.5,0.5,0.3,0.5714285714285714,0.0,0.0,-4.53781512605039,0.23510804885687442,0.0,9,5,128.92823296603177,130.3235312090062,101.42292490118578,99.60317460317461,1,2009,392192
135.98055105348462,132.77310924369746,7.383855024711696,8.419672131147541,32.26923076923077,23.939393939393938,23.34375,31.703703703703702,0,0,1,1,0.0,0.2,0.8,0.0,0.5,0.2857142857142857,0.625,0.0,0.0,3.2074418097871558,1.0358171064358448,-0.6000000000000001,8,1,142.79267011086512,140.36721484261383,115.83333333333333,137.07482993197277,0,2009,392194
137.27422003284073,131.5359477124183,7.641791044776119,7.267886855241264,34.833333333333336,28.75,24.774193548387096,19.675675675675677,0,0,1,1,0.5,0.4,0.4,0.0,0.0,0.5,0.5714285714285714,0.0,0.0,5.738272320422425,-0.37390418953485494,0.0,6,7,130.99245079957748,143.03026767047038,69.44444444444444,98.39743589743588,1,2009,392195
131.0569105691057,124.68916518650089,7.365448504983389,6.4300341296928325,27.79310344827586,28.08,19.972972972972972,14.272727272727273,0,0,0,0,0.5,0.4,0.6,0.0,1.0,0.5,0.36363636363636365,0.0,0.0,6.367745382604809,-0.9354143752905566,-0.19999999999999996,0,9,118.95836763032145,129.0165296245077,134.86772486772486,87.5,0,2009,392196
118.7719298245614,125.13274336283186,6.523489932885906,6.842639593908629,26.03846153846154,27.192307692307693,14.727272727272727,15.318181818181818,0,0,1,1,1.0,0.4,0.4,0.5,0.5,0.5,0.42857142857142855,0.0,0.0,-6.360813538270463,0.31914966102272313,0.0,5,3,138.25644047093795,123.58113863042644,144.7348484848485,103.33333333333333,1,2009,392197
122.45614035087719,130.6338028169014,6.815436241610739,7.169747899159663,25.85185185185185,29.68,17.358974358974358,19.216216216216218,0,0,1,1,0.3333333333333333,0.8,0.4,0.5,0.5,0.5,0.5,0.0,0.0,-8.177662466024216,0.3543116575489247,0.4,1,7,137.02148395468424,121.90194461188361,91.36363636363637,118.05555555555554,0,2009,392198
137.3397435897436,143.84,8.106796116504855,8.193442622950819,29.551724137931036,29.966666666666665,24.558823529411764,23.8,0,0,1,1,1.0,0.4,0.2,1.0,0.0,0.4444444444444444,0.2727272727272727,0.0,0.0,-6.500256410256412,0.08664650644596428,0.2,3,8,143.46699293795623,135.36108722156428,97.05357142857143,117.40362811791381,0,2009,392199
157.5516693163752,152.2364217252396,9.083743842364532,8.71828665568369,43.08695652173913,35.2962962962963,24.91891891891892,26.727272727272727,0,0,1,1,1.0,0.4,0.6,0.5,0.0,0.5555555555555556,0.5,0.0,0.0,5.315247591135602,-0.3654571866808425,-0.19999999999999996,6,5,132.8800595100879,155.5730102648693,92.85714285714286,69.04761904761904,1,2009,392200
152.09003215434083,146.22950819672133,9.1875,8.698517298187808,43.0,38.78260869565217,37.24,31.428571428571427,0,0,0,0,0.0,0.2,0.4,0.5,1.0,0.46153846153846156,0.8181818181818182,0.0,0.0,5.860523957619506,-0.4889827018121924,-0.2,0,7,121.52574074376807,127.76856700704832,229.36972059779077,90.36458333333333,1,2009,392202
